sample_id,start_hz,end_hz,target,prob_carpet,predicao
0209af20-34f8-5c0e-bdad-94b1e7046f71,1000,1250,0,0.0002220301,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1125,1375,0,0.0002220301,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1250,1500,0,0.0005016797,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1375,1625,0,0.00054464245,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1500,1750,0,0.0005386239,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1625,1875,0,0.00052413804,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1750,2000,0,0.00052413804,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,1875,2125,0,0.00052413804,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2000,2250,0,0.0005159053,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2125,2375,0,0.00053424074,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2250,2500,0,0.00053424074,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2375,2625,0,0.00052239455,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2500,2750,0,0.00052239455,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2625,2875,0,0.00055849884,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2750,3000,0,0.00055849884,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,2875,3125,0,0.00055849884,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,3000,3250,0,0.0006118579,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,3125,3375,0,0.00065207377,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,3250,3500,0,0.00078860926,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,3375,3625,1,0.9343557,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,3500,3750,1,0.9969561,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,3625,3875,1,0.9993554,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,3750,4000,1,0.9993554,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,3875,4125,1,0.9993554,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,4000,4250,1,0.99933296,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,4125,4375,1,0.9983937,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,4250,4500,1,0.9959066,1
0209af20-34f8-5c0e-bdad-94b1e7046f71,4375,4625,1,0.15714914,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,4500,4750,0,0.0006017617,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,4625,4875,0,0.0005052954,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,4750,5000,0,0.00044676827,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,4875,5125,0,0.0003733152,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5000,5250,0,0.0003068349,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5125,5375,0,0.0003068349,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5250,5500,0,0.00032700857,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5375,5625,0,0.00032700857,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5500,5750,0,0.00032700857,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5625,5875,0,0.00019446664,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5750,6000,0,0.00017358866,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,5875,6125,0,0.00017358866,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6000,6250,0,0.00017358866,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6125,6375,0,0.00017429919,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6250,6500,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6375,6625,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6500,6750,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6625,6875,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6750,7000,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,6875,7125,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7000,7250,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7125,7375,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7250,7500,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7375,7625,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7500,7750,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7625,7875,0,0.00015324177,0
0209af20-34f8-5c0e-bdad-94b1e7046f71,7750,8000,0,0.00015324177,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1000,1250,0,0.000253524,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1125,1375,0,0.0001371221,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1250,1500,0,0.13080032,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1375,1625,0,0.03775096,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1500,1750,0,0.020663336,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1625,1875,0,0.0750125,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1750,2000,0,0.015599969,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,1875,2125,0,0.00043683566,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2000,2250,0,0.00042831356,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2125,2375,0,0.0004726951,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2250,2500,0,0.0004726951,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2375,2625,0,0.00049259793,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2500,2750,0,0.00049259793,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2625,2875,0,0.00049416005,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2750,3000,0,0.00049416005,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,2875,3125,0,0.00049416005,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3000,3250,0,0.00048198062,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3125,3375,0,0.00048198062,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3250,3500,0,0.0005413755,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3375,3625,0,0.0006685988,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3500,3750,1,0.99275595,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3625,3875,1,0.99805874,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3750,4000,1,0.9981212,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,3875,4125,1,0.9984205,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4000,4250,1,0.9992373,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4125,4375,1,0.9993462,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4250,4500,1,0.9994004,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4375,4625,1,0.99939036,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4500,4750,1,0.99726886,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4625,4875,1,0.9947573,1
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4750,5000,0,0.00044401112,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,4875,5125,0,0.0003849042,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5000,5250,0,0.00027926365,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5125,5375,0,0.00027926365,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5250,5500,0,0.00027926365,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5375,5625,0,0.00027926365,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5500,5750,0,0.00027926365,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5625,5875,0,0.00017699086,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5750,6000,0,0.00015798876,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,5875,6125,0,0.00015798876,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6000,6250,0,0.00015798876,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6125,6375,0,0.00015863546,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6250,6500,0,0.00013947014,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6375,6625,0,0.00013947014,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6500,6750,0,0.00013947014,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6625,6875,0,0.00013947014,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6750,7000,0,0.00013947014,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,6875,7125,0,0.00013947014,0
446bb31a-b1af-5e35-8cf4-8e97c2e6504b,7000,7250,0,0.00013947014,0
